#,Date-Time (CET),Ch: 1 - Temperature   (°C),Ch: 2 - RH   (%),Dew Point   (°C),Host Connected,End of File
7060,08/15/2021 18:24:35,21.94,75.95,17.53,,
7061,08/15/2021 18:34:35,21.67,76.17,17.32,,
7062,08/15/2021 18:44:35,21.35,77.82,17.34,,
7063,08/15/2021 18:54:35,21.07,80.30,17.57,,
7064,08/15/2021 19:04:35,20.91,77.49,16.85,,
7065,08/15/2021 19:14:35,20.88,79.35,17.19,,
7066,08/15/2021 19:24:35,20.77,79.19,17.06,,
7067,08/15/2021 19:34:35,20.56,77.55,16.52,,
7068,08/15/2021 19:44:35,20.11,75.53,15.67,,
7069,08/15/2021 19:54:35,19.63,77.85,15.68,,
7070,08/15/2021 20:04:35,19.25,77.56,15.25,,
7071,08/15/2021 20:14:35,18.81,76.83,14.68,,
7072,08/15/2021 20:24:35,18.40,78.16,14.55,,
7073,08/15/2021 20:34:35,18.09,79.82,14.57,,
7074,08/15/2021 20:44:35,17.62,82.13,14.55,,
7075,08/15/2021 20:54:35,17.04,81.36,13.84,,
7076,08/15/2021 21:04:35,16.63,83.25,13.80,,
7077,08/15/2021 21:14:35,16.26,83.35,13.45,,
7078,08/15/2021 21:24:35,16.04,87.32,13.95,,
7079,08/15/2021 21:34:35,15.86,86.76,13.67,,
7080,08/15/2021 21:44:35,15.63,88.31,13.72,,
7081,08/15/2021 21:54:35,15.49,87.47,13.44,,
7082,08/15/2021 22:04:35,15.37,86.11,13.07,,
7083,08/15/2021 22:14:35,15.25,86.86,13.09,,
7084,08/15/2021 22:24:35,15.15,88.33,13.25,,
7085,08/15/2021 22:34:35,14.93,89.45,13.22,,
7086,08/15/2021 22:44:35,14.84,88.58,12.99,,
7087,08/15/2021 22:54:35,14.84,89.16,13.09,,
7088,08/15/2021 23:04:35,14.91,88.46,13.03,,
7089,08/15/2021 23:14:35,14.83,89.51,13.14,,
7090,08/15/2021 23:24:35,14.73,88.30,12.84,,
7091,08/15/2021 23:34:35,14.73,89.04,12.96,,
7092,08/15/2021 23:44:35,14.69,88.46,12.82,,
7093,08/15/2021 23:54:35,14.68,90.53,13.16,,
7094,08/16/2021 00:04:35,14.64,90.44,13.11,,
7095,08/16/2021 00:14:35,14.77,91.29,13.38,,
7096,08/16/2021 00:24:35,14.99,89.98,13.38,,
7097,08/16/2021 00:34:35,15.16,88.63,13.32,,
7098,08/16/2021 00:44:35,15.24,88.22,13.32,,
7099,08/16/2021 00:54:35,15.37,87.34,13.29,,
7100,08/16/2021 01:04:35,15.32,87.17,13.22,,
7101,08/16/2021 01:14:35,15.39,86.73,13.21,,
7102,08/16/2021 01:24:35,15.40,86.79,13.23,,
7103,08/16/2021 01:34:35,15.51,87.35,13.43,,
7104,08/16/2021 01:44:35,15.53,87.71,13.51,,
7105,08/16/2021 01:54:35,15.61,85.62,13.23,,
7106,08/16/2021 02:04:35,15.69,86.97,13.54,,
7107,08/16/2021 02:14:35,15.75,87.33,13.67,,
7108,08/16/2021 02:24:35,15.71,85.58,13.32,,
7109,08/16/2021 02:34:35,15.88,85.27,13.43,,
7110,08/16/2021 02:44:35,15.82,85.99,13.49,,
7111,08/16/2021 02:54:35,15.86,85.46,13.44,,
7112,08/16/2021 03:04:35,16.03,85.54,13.62,,
7113,08/16/2021 03:14:35,16.17,86.35,13.91,,
7114,08/16/2021 03:24:35,16.11,85.48,13.69,,
7115,08/16/2021 03:34:35,15.97,85.50,13.56,,
7116,08/16/2021 03:44:35,15.83,87.01,13.69,,
7117,08/16/2021 03:54:35,15.81,87.87,13.82,,
7118,08/16/2021 04:04:35,15.90,87.50,13.85,,
7119,08/16/2021 04:14:35,15.98,88.04,14.02,,
7120,08/16/2021 04:24:35,16.26,86.85,14.08,,
7121,08/16/2021 04:34:35,16.26,86.88,14.09,,
7122,08/16/2021 04:44:35,16.30,86.76,14.11,,
7123,08/16/2021 04:54:35,16.25,87.47,14.18,,
7124,08/16/2021 05:04:35,16.17,88.49,14.29,,
7125,08/16/2021 05:14:35,16.18,86.28,13.91,,
7126,08/16/2021 05:24:35,16.21,86.20,13.92,,
7127,08/16/2021 05:34:35,16.17,84.78,13.62,,
7128,08/16/2021 05:44:35,16.15,84.57,13.57,,
7129,08/16/2021 05:54:35,15.96,84.90,13.44,,
7130,08/16/2021 06:04:35,15.82,84.27,13.18,,
7131,08/16/2021 06:14:35,15.77,84.36,13.16,,
7132,08/16/2021 06:24:35,15.65,84.12,12.99,,
7133,08/16/2021 06:34:35,15.56,84.96,13.06,,
7134,08/16/2021 06:44:35,15.42,85.91,13.09,,
7135,08/16/2021 06:54:35,15.34,87.22,13.25,,
7136,08/16/2021 07:04:35,15.30,87.35,13.23,,
7137,08/16/2021 07:14:35,15.19,88.20,13.27,,
7138,08/16/2021 07:24:35,15.13,87.91,13.16,,
7139,08/16/2021 07:34:35,15.38,82.37,12.41,,
7140,08/16/2021 07:44:35,15.55,79.48,12.03,,
7141,08/16/2021 07:54:35,15.86,77.26,11.90,,
7142,08/16/2021 08:04:35,16.05,77.25,12.09,,
7143,08/16/2021 08:14:35,16.08,76.72,12.01,,
7144,08/16/2021 08:24:35,16.24,77.50,12.31,,
7145,08/16/2021 08:34:35,15.95,76.56,11.85,,
7146,08/16/2021 08:44:35,15.72,77.27,11.77,,
7147,08/16/2021 08:54:35,15.40,76.43,11.29,,
7148,08/16/2021 09:04:35,15.27,76.79,11.24,,
7149,08/16/2021 09:14:35,15.29,77.41,11.38,,
7150,08/16/2021 09:24:35,15.42,76.55,11.34,,
7151,08/16/2021 09:34:35,15.54,75.79,11.30,,
7152,08/16/2021 09:44:35,15.46,76.71,11.41,,
7153,08/16/2021 09:54:35,15.47,76.61,11.40,,
7154,08/16/2021 10:04:35,16.07,77.84,12.22,,
7155,08/16/2021 10:14:35,16.66,73.47,11.92,,
7156,08/16/2021 10:24:35,16.26,75.01,11.84,,
7157,08/16/2021 10:34:35,16.00,74.79,11.54,,
7158,08/16/2021 10:44:35,15.80,76.05,11.60,,
7159,08/16/2021 10:54:35,15.85,76.66,11.77,,
7160,08/16/2021 11:04:35,15.66,76.85,11.62,,
7161,08/16/2021 11:14:35,15.65,76.51,11.55,,
7162,08/16/2021 11:24:35,15.66,79.40,12.12,,
7163,08/16/2021 11:34:35,15.85,79.32,12.29,,
7164,08/16/2021 11:44:35,16.05,78.09,12.25,,
7165,08/16/2021 11:54:35,16.45,76.83,12.39,,
7166,08/16/2021 12:04:35,16.78,75.87,12.52,,
7167,08/16/2021 12:14:35,16.76,74.18,12.16,,
7168,08/16/2021 12:24:35,16.51,75.09,12.10,,
7169,08/16/2021 12:34:35,16.44,75.90,12.19,,
7170,08/16/2021 12:44:35,16.32,78.41,12.57,,
7171,08/16/2021 12:54:35,16.31,75.22,11.93,,
7172,08/16/2021 13:04:35,16.29,75.69,12.01,,
7173,08/16/2021 13:14:35,16.21,75.86,11.97,,
7174,08/16/2021 13:24:35,16.42,78.25,12.64,,
7175,08/16/2021 13:34:35,17.26,77.26,13.26,,
7176,08/16/2021 13:44:35,17.56,73.77,12.85,,
7177,08/16/2021 13:54:35,17.82,73.77,13.10,,
7178,08/16/2021 14:04:35,18.66,70.58,13.22,,
7179,08/16/2021 14:14:35,18.09,71.89,12.96,,
7180,08/16/2021 14:24:35,17.64,71.34,12.41,,
7181,08/16/2021 14:34:35,17.45,71.18,12.19,,
7182,08/16/2021 14:44:35,17.89,71.99,12.78,,
7183,08/16/2021 14:54:35,17.76,69.78,12.19,,
7184,08/16/2021 15:04:35,17.63,72.82,12.71,,
7185,08/16/2021 15:14:35,17.75,71.98,12.65,,
7186,08/16/2021 15:24:35,17.52,73.72,12.80,,
7187,08/16/2021 15:34:35,17.50,76.46,13.33,,
7188,08/16/2021 15:44:35,17.38,73.90,12.70,,
7189,08/16/2021 15:54:35,17.26,75.86,12.99,,
7190,08/16/2021 16:04:35,17.82,73.87,13.12,,
7191,08/16/2021 16:14:35,18.28,74.02,13.59,,
7192,08/16/2021 16:24:35,18.34,71.94,13.21,,
7193,08/16/2021 16:34:35,18.07,71.47,12.85,,
7194,08/16/2021 16:44:35,17.76,75.12,13.31,,
7195,08/16/2021 16:54:35,16.87,80.37,13.49,,
7196,08/16/2021 17:04:35,15.37,87.49,13.32,,
7197,08/16/2021 17:14:35,14.82,90.35,13.27,,
7198,08/16/2021 17:24:35,14.48,91.11,13.06,,
7199,08/16/2021 17:34:35,14.27,92.45,13.08,,
7200,08/16/2021 17:44:35,14.20,93.18,13.13,,
7201,08/16/2021 17:54:35,14.14,93.69,13.16,,
7202,08/16/2021 18:04:35,14.10,94.14,13.19,,
7203,08/16/2021 18:14:35,14.01,93.59,13.01,,
7204,08/16/2021 18:24:35,13.64,91.42,12.28,,
7205,08/16/2021 18:34:35,13.07,91.63,11.75,,
7206,08/16/2021 18:44:35,12.72,91.92,11.45,,
7207,08/16/2021 18:54:35,12.45,92.14,11.22,,
7208,08/16/2021 19:04:35,12.19,92.15,10.97,,
7209,08/16/2021 19:14:35,12.00,91.83,10.73,,
7210,08/16/2021 19:24:35,11.90,92.96,10.81,,
7211,08/16/2021 19:34:35,11.83,93.28,10.79,,
7212,08/16/2021 19:44:35,11.76,94.44,10.91,,
7213,08/16/2021 19:54:35,11.73,94.38,10.87,,
7214,08/16/2021 20:04:35,11.71,94.54,10.87,,
7215,08/16/2021 20:14:35,11.56,93.78,10.60,,
7216,08/16/2021 20:24:35,11.37,93.62,10.39,,
7217,08/16/2021 20:34:35,11.17,93.65,10.20,,
7218,08/16/2021 20:44:35,10.98,92.87,9.88,,
7219,08/16/2021 20:54:35,10.71,92.54,9.56,,
7220,08/16/2021 21:04:35,10.46,92.86,9.37,,
7221,08/16/2021 21:14:35,10.31,93.87,9.38,,
7222,08/16/2021 21:24:35,10.21,94.40,9.36,,
7223,08/16/2021 21:34:35,10.18,95.18,9.45,,
7224,08/16/2021 21:44:35,10.06,95.22,9.34,,
7225,08/16/2021 21:54:35,10.04,95.58,9.37,,
7226,08/16/2021 22:04:35,10.00,95.75,9.37,,
7227,08/16/2021 22:14:35,9.96,95.85,9.34,,
7228,08/16/2021 22:24:35,9.91,95.98,9.31,,
7229,08/16/2021 22:34:35,9.90,96.10,9.32,,
7230,08/16/2021 22:44:35,9.93,96.24,9.37,,
7231,08/16/2021 22:54:35,9.84,96.31,9.29,,
7232,08/16/2021 23:04:35,9.84,96.29,9.29,,
7233,08/16/2021 23:14:35,9.75,96.23,9.19,,
7234,08/16/2021 23:24:35,9.78,96.57,9.27,,
7235,08/16/2021 23:34:35,9.81,96.73,9.33,,
7236,08/16/2021 23:44:35,9.86,96.81,9.39,,
7237,08/16/2021 23:54:35,9.86,96.84,9.40,,
7238,08/17/2021 00:04:35,9.86,96.80,9.39,,
7239,08/17/2021 00:14:35,9.90,96.81,9.42,,
7240,08/17/2021 00:24:35,9.91,96.91,9.45,,
7241,08/17/2021 00:34:35,9.93,96.91,9.47,,
7242,08/17/2021 00:44:35,9.91,96.93,9.45,,
7243,08/17/2021 00:54:35,9.84,96.80,9.37,,
7244,08/17/2021 01:04:35,9.78,96.83,9.31,,
7245,08/17/2021 01:14:35,9.69,96.77,9.22,,
7246,08/17/2021 01:24:35,9.63,96.79,9.15,,
7247,08/17/2021 01:34:35,9.55,96.68,9.06,,
7248,08/17/2021 01:44:35,9.38,96.63,8.88,,
7249,08/17/2021 01:54:35,9.37,96.83,8.90,,
7250,08/17/2021 02:04:35,9.29,96.95,8.83,,
7251,08/17/2021 02:14:35,9.26,97.11,8.84,,
7252,08/17/2021 02:24:35,9.29,97.20,8.87,,
7253,08/17/2021 02:34:35,9.31,97.24,8.90,,
7254,08/17/2021 02:44:35,9.29,97.28,8.89,,
7255,08/17/2021 02:54:35,9.27,97.23,8.87,,
7256,08/17/2021 03:04:35,9.23,97.24,8.83,,
7257,08/17/2021 03:14:35,9.18,97.23,8.77,,
7258,08/17/2021 03:24:35,9.20,97.31,8.80,,
7259,08/17/2021 03:34:35,9.21,97.29,8.81,,
7260,08/17/2021 03:44:35,9.16,97.22,8.75,,
7261,08/17/2021 03:54:35,9.09,97.15,8.67,,
7262,08/17/2021 04:04:35,9.08,97.19,8.67,,
7263,08/17/2021 04:14:35,9.06,97.16,8.64,,
7264,08/17/2021 04:24:35,9.10,97.30,8.71,,
7265,08/17/2021 04:34:35,9.07,97.34,8.68,,
7266,08/17/2021 04:44:35,9.11,97.37,8.73,,
7267,08/17/2021 04:54:35,9.11,97.37,8.73,,
7268,08/17/2021 05:04:35,9.11,97.47,8.74,,
7269,08/17/2021 05:14:35,9.17,97.46,8.79,,
7270,08/17/2021 05:24:35,9.20,97.56,8.84,,
7271,08/17/2021 05:34:35,9.24,97.52,8.88,,
7272,08/17/2021 05:44:35,9.25,97.61,8.90,,
7273,08/17/2021 05:54:35,9.29,97.51,8.92,,
7274,08/17/2021 06:04:35,9.26,97.53,8.90,,
7275,08/17/2021 06:14:35,9.17,97.27,8.77,,
7276,08/17/2021 06:24:35,9.01,96.89,8.55,,
7277,08/17/2021 06:34:35,8.90,96.84,8.43,,
7278,08/17/2021 06:44:35,8.83,97.00,8.39,,
7279,08/17/2021 06:54:35,8.77,97.11,8.35,,
7280,08/17/2021 07:04:35,8.91,97.66,8.57,,
7281,08/17/2021 07:14:35,9.07,97.84,8.76,,
7282,08/17/2021 07:24:35,9.21,97.92,8.91,,
7283,08/17/2021 07:34:35,9.33,97.80,9.01,,
7284,08/17/2021 07:44:35,9.51,97.94,9.21,,
7285,08/17/2021 07:54:35,9.54,97.97,9.25,,
7286,08/17/2021 08:04:35,9.69,97.83,9.38,,
7287,08/17/2021 08:14:35,9.70,97.53,9.34,,
7288,08/17/2021 08:24:35,9.75,97.33,9.35,,
7289,08/17/2021 08:34:35,9.96,97.41,9.58,,
7290,08/17/2021 08:44:35,10.29,97.61,9.94,,
7291,08/17/2021 08:54:35,10.46,95.56,9.80,,
7292,08/17/2021 09:04:35,10.48,95.49,9.80,,
7293,08/17/2021 09:14:35,10.81,95.75,10.17,,
7294,08/17/2021 09:24:35,11.17,94.76,10.38,,
7295,08/17/2021 09:34:35,11.39,94.71,10.58,,
7296,08/17/2021 09:44:35,11.48,93.14,10.43,,
7297,08/17/2021 09:54:35,11.70,91.41,10.36,,
7298,08/17/2021 10:04:35,11.74,92.18,10.53,,
7299,08/17/2021 10:14:35,11.90,91.41,10.56,,
7300,08/17/2021 10:24:35,12.08,91.13,10.70,,
7301,08/17/2021 10:34:35,12.67,88.48,10.83,,
7302,08/17/2021 10:44:35,13.15,86.28,10.92,,
7303,08/17/2021 10:54:35,13.09,86.20,10.85,,
7304,08/17/2021 11:04:35,12.97,84.99,10.53,,
7305,08/17/2021 11:14:35,12.71,85.81,10.41,,
7306,08/17/2021 11:24:35,12.65,87.09,10.57,,
7307,08/17/2021 11:34:35,13.36,85.27,10.95,,
7308,08/17/2021 11:44:35,13.34,85.91,11.05,,
7309,08/17/2021 11:54:35,13.22,84.97,10.76,,
7310,08/17/2021 12:04:35,14.03,84.13,11.40,,
7311,08/17/2021 12:14:35,14.60,83.98,11.94,,
7312,08/17/2021 12:24:35,14.56,79.73,11.12,,
7313,08/17/2021 12:34:35,14.92,76.87,10.91,,
7314,08/17/2021 12:44:35,14.78,78.91,11.17,,
7315,08/17/2021 12:54:35,14.42,81.14,11.24,,
7316,08/17/2021 13:04:35,14.30,80.62,11.03,,
7317,08/17/2021 13:14:35,13.73,82.56,10.82,,
7318,08/17/2021 13:24:35,13.39,84.34,10.82,,
7319,08/17/2021 13:34:35,13.11,87.09,11.03,,
7320,08/17/2021 13:44:35,13.49,86.80,11.35,,
7321,08/17/2021 13:54:35,13.70,84.64,11.18,,
7322,08/17/2021 14:04:35,13.73,83.91,11.07,,
7323,08/17/2021 14:14:35,13.80,84.06,11.17,,
7324,08/17/2021 14:24:35,13.85,84.30,11.27,,
7325,08/17/2021 14:34:35,14.12,83.94,11.46,,
7326,08/17/2021 14:44:35,14.22,79.62,10.76,,
7327,08/17/2021 14:54:35,14.26,76.81,10.26,,
7328,08/17/2021 15:04:35,14.40,75.98,10.24,,
7329,08/17/2021 15:14:35,14.49,76.07,10.34,,
7330,08/17/2021 15:24:35,14.55,77.69,10.72,,
7331,08/17/2021 15:34:35,14.93,74.36,10.42,,
7332,08/17/2021 15:44:35,14.66,75.09,10.31,,
7333,08/17/2021 15:54:35,14.58,74.44,10.11,,
7334,08/17/2021 16:04:35,14.52,77.60,10.67,,
7335,08/17/2021 16:14:35,14.65,74.19,10.12,,
7336,08/17/2021 16:24:35,14.67,75.46,10.39,,
7337,08/17/2021 16:34:35,14.93,74.36,10.42,,
7338,08/17/2021 16:44:35,14.63,71.74,9.60,,
7339,08/17/2021 16:54:35,14.40,76.19,10.28,,
7340,08/17/2021 17:04:35,14.07,78.94,10.49,,
7341,08/17/2021 17:14:35,13.74,80.80,10.51,,
7342,08/17/2021 17:24:35,13.30,83.04,10.49,,
7343,08/17/2021 17:34:35,12.97,84.56,10.45,,
7344,08/17/2021 17:44:35,12.71,88.28,10.83,,
7345,08/17/2021 17:54:35,12.65,87.95,10.72,,
7346,08/17/2021 18:04:35,12.71,87.96,10.78,,
7347,08/17/2021 18:14:35,12.81,86.70,10.67,,
7348,08/17/2021 18:24:35,12.92,88.57,11.09,,
7349,08/17/2021 18:34:35,12.80,88.83,11.02,,
7350,08/17/2021 18:44:35,12.37,88.45,10.53,,
7351,08/17/2021 18:54:35,12.02,90.97,10.61,,
7352,08/17/2021 19:04:35,11.79,92.10,10.57,,
7353,08/17/2021 19:14:35,11.67,92.78,10.55,,
7354,08/17/2021 19:24:35,11.59,93.54,10.60,,
7355,08/17/2021 19:34:35,11.47,93.41,10.46,,
7356,08/17/2021 19:44:35,11.44,94.32,10.57,,
7357,08/17/2021 19:54:35,11.40,94.52,10.56,,
7358,08/17/2021 20:04:35,11.39,95.06,10.64,,
7359,08/17/2021 20:14:35,11.34,95.05,10.59,,
7360,08/17/2021 20:24:35,11.28,94.79,10.49,,
7361,08/17/2021 20:34:35,11.25,95.03,10.49,,
7362,08/17/2021 20:44:35,11.16,95.01,10.40,,
7363,08/17/2021 20:54:35,11.13,95.40,10.43,,
7364,08/17/2021 21:04:35,11.12,95.65,10.46,,
7365,08/17/2021 21:14:35,11.11,95.54,10.44,,
7366,08/17/2021 21:24:35,11.00,95.31,10.29,,
7367,08/17/2021 21:34:35,10.94,95.18,10.21,,
7368,08/17/2021 21:44:35,10.84,95.11,10.10,,
7369,08/17/2021 21:54:35,10.78,95.19,10.05,,
7370,08/17/2021 22:04:35,10.73,95.50,10.05,,
7371,08/17/2021 22:14:35,10.68,95.67,10.03,,
7372,08/17/2021 22:24:35,10.67,95.83,10.04,,
7373,08/17/2021 22:34:35,10.66,95.91,10.04,,
7374,08/17/2021 22:44:35,10.64,96.10,10.05,,
7375,08/17/2021 22:54:35,10.66,96.19,10.09,,
7376,08/17/2021 23:04:35,10.67,96.29,10.11,,
7377,08/17/2021 23:14:35,10.65,96.39,10.11,,
7378,08/17/2021 23:24:35,10.63,96.52,10.11,,
7379,08/17/2021 23:34:35,10.68,96.78,10.20,,
7380,08/17/2021 23:44:35,10.75,97.01,10.31,,
7381,08/17/2021 23:54:35,10.85,97.19,10.44,,
7382,08/18/2021 00:04:35,10.93,97.29,10.53,,
7383,08/18/2021 00:14:35,11.01,97.35,10.62,,
7384,08/18/2021 00:24:35,11.08,97.44,10.70,,
7385,08/18/2021 00:34:35,11.12,97.43,10.74,,
7386,08/18/2021 00:44:35,11.19,97.50,10.83,,
7387,08/18/2021 00:54:35,11.22,97.53,10.85,,
7388,08/18/2021 01:04:35,11.28,97.55,10.92,,
7389,08/18/2021 01:14:35,11.29,97.55,10.93,,
7390,08/18/2021 01:24:35,11.31,97.55,10.95,,
7391,08/18/2021 01:34:35,11.34,97.58,10.99,,
7392,08/18/2021 01:44:35,11.32,97.61,10.97,,
7393,08/18/2021 01:54:35,11.36,97.64,11.01,,
7394,08/18/2021 02:04:35,11.38,97.69,11.04,,
7395,08/18/2021 02:14:35,11.42,97.74,11.09,,
7396,08/18/2021 02:24:35,11.46,97.70,11.12,,
7397,08/18/2021 02:34:35,11.49,97.73,11.16,,
7398,08/18/2021 02:44:35,11.55,97.74,11.22,,
7399,08/18/2021 02:54:35,11.54,97.75,11.21,,
7400,08/18/2021 03:04:35,11.55,97.80,11.23,,
7401,08/18/2021 03:14:35,11.61,97.77,11.28,,
7402,08/18/2021 03:24:35,11.61,97.80,11.29,,
7403,08/18/2021 03:34:35,11.68,97.81,11.36,,
7404,08/18/2021 03:44:35,11.68,97.83,11.36,,
7405,08/18/2021 03:54:35,11.71,97.80,11.39,,
7406,08/18/2021 04:04:35,11.72,97.84,11.40,,
7407,08/18/2021 04:14:35,11.69,97.85,11.37,,
7408,08/18/2021 04:24:35,11.73,97.86,11.42,,
7409,08/18/2021 04:34:35,11.73,97.85,11.42,,
7410,08/18/2021 04:44:35,11.74,97.85,11.43,,
7411,08/18/2021 04:54:35,11.78,97.86,11.47,,
7412,08/18/2021 05:04:35,11.81,97.87,11.49,,
7413,08/18/2021 05:14:35,11.81,97.89,11.50,,
7414,08/18/2021 05:24:35,11.84,97.82,11.52,,
7415,08/18/2021 05:34:35,11.85,97.86,11.53,,
7416,08/18/2021 05:44:35,11.85,97.87,11.54,,
7417,08/18/2021 05:54:35,11.88,97.88,11.57,,
7418,08/18/2021 06:04:35,11.88,97.87,11.57,,
7419,08/18/2021 06:14:35,11.89,97.87,11.58,,
7420,08/18/2021 06:24:35,11.89,97.88,11.58,,
7421,08/18/2021 06:34:35,11.88,97.94,11.58,,
7422,08/18/2021 06:44:35,11.90,97.89,11.59,,
7423,08/18/2021 06:54:35,11.93,97.92,11.63,,
7424,08/18/2021 07:04:35,11.97,97.92,11.66,,
7425,08/18/2021 07:14:35,11.99,97.99,11.69,,
7426,08/18/2021 07:24:35,12.00,97.96,11.70,,
7427,08/18/2021 07:34:35,12.00,98.01,11.71,,
7428,08/18/2021 07:44:35,12.05,98.01,11.76,,
7429,08/18/2021 07:54:35,12.12,98.02,11.83,,
7430,08/18/2021 08:04:35,12.12,97.99,11.82,,
7431,08/18/2021 08:14:35,12.16,98.04,11.87,,
7432,08/18/2021 08:24:35,12.21,98.16,11.95,,
7433,08/18/2021 08:34:35,12.26,98.05,11.97,,
7434,08/18/2021 08:44:35,12.34,98.11,12.07,,
7435,08/18/2021 08:54:35,12.41,98.04,12.12,,
7436,08/18/2021 09:04:35,12.45,98.03,12.16,,
7437,08/18/2021 09:14:35,12.45,98.04,12.16,,
7438,08/18/2021 09:24:35,12.62,98.11,12.35,,
7439,08/18/2021 09:34:35,12.78,98.15,12.51,,
7440,08/18/2021 09:44:35,12.93,98.19,12.67,,
7441,08/18/2021 09:54:35,12.96,98.10,12.69,,
7442,08/18/2021 10:04:35,13.01,97.95,12.71,,
7443,08/18/2021 10:14:35,13.07,98.05,12.79,,
7444,08/18/2021 10:24:35,13.22,97.97,12.92,,
7445,08/18/2021 10:34:35,13.19,97.89,12.88,,
7446,08/18/2021 10:44:35,13.38,97.62,13.03,,
7447,08/18/2021 10:54:35,13.35,97.14,12.92,,
7448,08/18/2021 11:04:35,13.37,96.91,12.91,,
7449,08/18/2021 11:14:35,13.56,97.23,13.15,,
7450,08/18/2021 11:24:35,13.84,96.78,13.36,,
7451,08/18/2021 11:34:35,13.96,96.22,13.39,,
7452,08/18/2021 11:44:35,14.44,96.35,13.89,,
7453,08/18/2021 11:54:35,14.53,95.94,13.91,,
7454,08/18/2021 12:04:35,14.42,94.81,13.62,,
7455,08/18/2021 12:14:35,14.18,94.62,13.34,,
7456,08/18/2021 12:24:35,14.20,96.02,13.59,,
7457,08/18/2021 12:34:35,14.12,95.69,13.46,,
7458,08/18/2021 12:44:35,14.73,97.85,14.42,,
7459,08/18/2021 12:54:35,15.43,97.84,15.11,,
7460,08/18/2021 13:04:35,15.68,92.74,14.52,,
7461,08/18/2021 13:14:35,15.61,93.28,14.55,,
7462,08/18/2021 13:24:35,15.69,90.81,14.21,,
7463,08/18/2021 13:34:35,15.45,91.19,14.04,,
7464,08/18/2021 13:44:35,15.24,92.50,14.05,,
7465,08/18/2021 13:54:35,15.21,94.01,14.27,,
7466,08/18/2021 14:04:35,15.47,92.88,14.34,,
7467,08/18/2021 14:14:35,15.98,90.07,14.37,,
7468,08/18/2021 14:24:35,16.11,88.61,14.24,,
7469,08/18/2021 14:34:35,16.29,90.12,14.69,,
7470,08/18/2021 14:44:35,16.65,88.46,14.76,,
7471,08/18/2021 14:54:35,16.58,88.40,14.67,,
7472,08/18/2021 15:04:35,16.75,87.78,14.73,,
7473,08/18/2021 15:14:35,16.49,87.21,14.38,,
7474,08/18/2021 15:24:35,16.34,89.23,14.58,,
7475,08/18/2021 15:34:35,16.25,89.05,14.46,,
7476,08/18/2021 15:44:35,16.08,89.91,14.45,,
7477,08/18/2021 15:54:35,15.99,88.36,14.08,,
7478,08/18/2021 16:04:35,16.00,88.95,14.20,,
7479,08/18/2021 16:14:35,16.18,87.91,14.19,,
7480,08/18/2021 16:24:35,16.41,87.42,14.33,,
7481,08/18/2021 16:34:35,16.60,88.05,14.63,,
7482,08/18/2021 16:44:35,16.67,88.96,14.87,,
7483,08/18/2021 16:54:35,16.52,86.30,14.25,,
7484,08/18/2021 17:04:35,16.24,89.47,14.52,,
7485,08/18/2021 17:14:35,16.08,90.77,14.59,,
7486,08/18/2021 17:24:35,16.15,90.03,14.53,,
7487,08/18/2021 17:34:35,16.06,90.39,14.51,,
7488,08/18/2021 17:44:35,15.84,91.19,14.42,,
7489,08/18/2021 17:54:35,15.83,90.85,14.35,,
7490,08/18/2021 18:04:35,15.85,91.41,14.47,,
7491,08/18/2021 18:14:35,15.80,91.78,14.48,,
7492,08/18/2021 18:24:35,15.71,91.67,14.38,,
7493,08/18/2021 18:34:35,15.61,93.06,14.51,,
7494,08/18/2021 18:44:35,15.54,93.08,14.44,,
7495,08/18/2021 18:54:35,15.55,93.32,14.49,,
7496,08/18/2021 19:04:35,15.46,93.49,14.44,,
7497,08/18/2021 19:14:35,15.45,93.89,14.49,,
7498,08/18/2021 19:24:35,15.36,93.78,14.38,,
7499,08/18/2021 19:34:35,15.34,93.99,14.40,,
7500,08/18/2021 19:44:35,15.31,94.21,14.41,,
7501,08/18/2021 19:54:35,15.26,94.19,14.35,,
7502,08/18/2021 20:04:35,15.21,94.45,14.34,,
7503,08/18/2021 20:14:35,15.15,94.62,14.31,,
7504,08/18/2021 20:24:35,15.06,94.71,14.23,,
7505,08/18/2021 20:34:35,14.95,94.42,14.08,,
7506,08/18/2021 20:44:35,14.84,94.53,13.99,,
7507,08/18/2021 20:54:35,14.72,94.40,13.85,,
7508,08/18/2021 21:04:35,14.60,94.65,13.77,,
7509,08/18/2021 21:14:35,14.50,94.89,13.71,,
7510,08/18/2021 21:24:35,14.44,95.17,13.70,,
7511,08/18/2021 21:34:35,14.35,95.50,13.65,,
7512,08/18/2021 21:44:35,14.30,95.82,13.66,,
7513,08/18/2021 21:54:35,14.26,96.06,13.66,,
7514,08/18/2021 22:04:35,14.25,96.19,13.67,,
7515,08/18/2021 22:14:35,14.18,96.29,13.61,,
7516,08/18/2021 22:24:35,14.18,96.35,13.62,,
7517,08/18/2021 22:34:35,14.17,96.51,13.63,,
7518,08/18/2021 22:44:35,14.12,96.29,13.56,,
7519,08/18/2021 22:54:35,14.03,96.16,13.44,,
7520,08/18/2021 23:04:35,13.98,96.11,13.39,,
7521,08/18/2021 23:14:35,13.93,95.91,13.30,,
7522,08/18/2021 23:24:35,13.83,95.98,13.22,,
7523,08/18/2021 23:34:35,13.78,95.92,13.16,,
