#,Date-Time (CET),Ch: 1 - Temperature   (°C),Ch: 2 - RH   (%),Dew Point   (°C),Host Connected,End of File
5437,08/04/2021 11:41:10,15.86,88.68,14.01,,
5438,08/04/2021 11:51:10,16.10,93.31,15.03,,
5439,08/04/2021 12:01:10,16.59,87.59,14.54,,
5440,08/04/2021 12:11:10,17.00,88.68,15.13,,
5441,08/04/2021 12:21:10,17.02,85.55,14.60,,
5442,08/04/2021 12:31:10,16.59,88.52,14.70,,
5443,08/04/2021 12:41:10,16.39,85.93,14.04,,
5444,08/04/2021 12:51:10,16.76,83.30,13.93,,
5445,08/04/2021 13:01:10,16.96,86.58,14.73,,
5446,08/04/2021 13:11:10,16.91,82.94,14.01,,
5447,08/04/2021 13:21:10,16.76,87.12,14.63,,
5448,08/04/2021 13:31:10,16.77,85.82,14.40,,
5449,08/04/2021 13:41:10,16.79,85.83,14.43,,
5450,08/04/2021 13:51:10,16.87,84.31,14.22,,
5451,08/04/2021 14:01:10,17.01,85.52,14.58,,
5452,08/04/2021 14:11:10,17.05,86.46,14.79,,
5453,08/04/2021 14:21:10,16.98,87.08,14.83,,
5454,08/04/2021 14:31:10,17.18,89.26,15.42,,
5455,08/04/2021 14:41:10,17.39,84.24,14.73,,
5456,08/04/2021 14:51:10,17.51,85.78,15.12,,
5457,08/04/2021 15:01:10,17.47,85.26,14.99,,
5458,08/04/2021 15:11:10,17.52,85.62,15.11,,
5459,08/04/2021 15:21:10,17.55,85.30,15.08,,
5460,08/04/2021 15:31:10,17.15,84.71,14.57,,
5461,08/04/2021 15:41:10,16.76,88.43,14.86,,
5462,08/04/2021 15:51:10,16.39,90.95,14.92,,
5463,08/04/2021 16:01:10,16.13,92.50,14.93,,
5464,08/04/2021 16:11:10,16.00,92.46,14.80,,
5465,08/04/2021 16:21:10,16.10,95.44,15.39,,
5466,08/04/2021 16:31:10,16.17,92.67,15.00,,
5467,08/04/2021 16:41:10,16.26,91.83,14.95,,
5468,08/04/2021 16:51:10,16.41,91.56,15.05,,
5469,08/04/2021 17:01:10,16.47,92.75,15.31,,
5470,08/04/2021 17:11:10,16.31,90.82,14.83,,
5471,08/04/2021 17:21:10,16.15,94.09,15.22,,
5472,08/04/2021 17:31:10,16.08,94.84,15.28,,
5473,08/04/2021 17:41:10,16.12,93.81,15.14,,
5474,08/04/2021 17:51:10,16.13,94.49,15.26,,
5475,08/04/2021 18:01:10,16.11,93.48,15.07,,
5476,08/04/2021 18:11:10,16.12,96.19,15.53,,
5477,08/04/2021 18:21:10,16.13,94.72,15.30,,
5478,08/04/2021 18:31:10,16.16,95.16,15.40,,
5479,08/04/2021 18:41:10,16.19,94.53,15.33,,
5480,08/04/2021 18:51:10,16.28,92.55,15.09,,
5481,08/04/2021 19:01:10,16.25,93.40,15.20,,
5482,08/04/2021 19:11:10,16.21,93.41,15.17,,
5483,08/04/2021 19:21:10,16.21,94.25,15.31,,
5484,08/04/2021 19:31:10,16.13,92.33,14.90,,
5485,08/04/2021 19:41:10,15.97,91.63,14.63,,
5486,08/04/2021 19:51:10,15.71,92.94,14.59,,
5487,08/04/2021 20:01:10,15.54,93.80,14.56,,
5488,08/04/2021 20:11:10,15.34,93.80,14.37,,
5489,08/04/2021 20:21:10,15.19,94.51,14.34,,
5490,08/04/2021 20:31:10,15.03,92.33,13.82,,
5491,08/04/2021 20:41:10,14.92,94.02,13.98,,
5492,08/04/2021 20:51:10,14.83,95.10,14.07,,
5493,08/04/2021 21:01:10,14.74,95.35,14.03,,
5494,08/04/2021 21:11:10,14.63,94.91,13.84,,
5495,08/04/2021 21:21:10,14.58,95.18,13.84,,
5496,08/04/2021 21:31:10,14.47,94.83,13.66,,
5497,08/04/2021 21:41:10,14.33,95.08,13.56,,
5498,08/04/2021 21:51:10,14.22,95.70,13.56,,
5499,08/04/2021 22:01:10,14.10,96.18,13.52,,
5500,08/04/2021 22:11:10,14.00,95.97,13.39,,
5501,08/04/2021 22:21:10,13.89,96.35,13.33,,
5502,08/04/2021 22:31:10,13.82,97.07,13.38,,
5503,08/04/2021 22:41:10,13.73,96.81,13.24,,
5504,08/04/2021 22:51:10,13.73,97.18,13.30,,
5505,08/04/2021 23:01:10,13.63,96.74,13.14,,
5506,08/04/2021 23:11:10,13.52,97.05,13.08,,
5507,08/04/2021 23:21:10,13.50,97.40,13.11,,
5508,08/04/2021 23:31:10,13.41,96.94,12.95,,
5509,08/04/2021 23:41:10,13.33,97.36,12.93,,
5510,08/04/2021 23:51:10,13.25,97.38,12.86,,
5511,08/05/2021 00:01:10,13.17,97.07,12.73,,
5512,08/05/2021 00:11:10,13.09,97.87,12.78,,
5513,08/05/2021 00:21:10,13.03,97.33,12.63,,
5514,08/05/2021 00:31:10,12.93,97.53,12.56,,
5515,08/05/2021 00:41:10,12.81,97.60,12.46,,
5516,08/05/2021 00:51:10,12.75,97.90,12.44,,
5517,08/05/2021 01:01:10,12.67,97.85,12.36,,
5518,08/05/2021 01:11:10,12.60,97.96,12.30,,
5519,08/05/2021 01:21:10,12.51,97.89,12.20,,
5520,08/05/2021 01:31:10,12.43,97.96,12.13,,
5521,08/05/2021 01:41:10,12.40,98.41,12.17,,
5522,08/05/2021 01:51:10,12.33,98.57,12.13,,
5523,08/05/2021 02:01:10,12.34,98.95,12.20,,
5524,08/05/2021 02:11:10,12.35,99.27,12.26,,
5525,08/05/2021 02:21:10,12.40,99.51,12.34,,
5526,08/05/2021 02:31:10,12.44,99.68,12.40,,
5527,08/05/2021 02:41:10,12.55,99.84,12.54,,
5528,08/05/2021 02:51:10,12.49,99.67,12.46,,
5529,08/05/2021 03:01:10,12.43,99.32,12.34,,
5530,08/05/2021 03:11:10,12.37,99.17,12.26,,
5531,08/05/2021 03:21:10,12.30,99.07,12.17,,
5532,08/05/2021 03:31:10,12.28,99.37,12.20,,
5533,08/05/2021 03:41:10,12.30,99.59,12.25,,
5534,08/05/2021 03:51:10,12.34,99.77,12.32,,
5535,08/05/2021 04:01:10,12.46,99.94,12.47,,
5536,08/05/2021 04:11:10,12.40,99.97,12.41,,
5537,08/05/2021 04:21:10,12.44,100.00,12.45,,
5538,08/05/2021 04:31:10,12.51,99.98,12.53,,
5539,08/05/2021 04:41:10,12.48,99.98,12.49,,
5540,08/05/2021 04:51:10,12.48,99.86,12.47,,
5541,08/05/2021 05:01:10,12.34,99.58,12.29,,
5542,08/05/2021 05:11:10,12.28,99.36,12.19,,
5543,08/05/2021 05:21:10,12.18,98.88,12.02,,
5544,08/05/2021 05:31:10,12.05,98.58,11.85,,
5545,08/05/2021 05:41:10,11.89,98.31,11.65,,
5546,08/05/2021 05:51:10,11.71,98.21,11.45,,
5547,08/05/2021 06:01:10,11.56,98.30,11.31,,
5548,08/05/2021 06:11:10,11.45,98.31,11.21,,
5549,08/05/2021 06:21:10,11.29,98.22,11.03,,
5550,08/05/2021 06:31:10,11.19,98.69,11.01,,
5551,08/05/2021 06:41:10,11.11,98.74,10.93,,
5552,08/05/2021 06:51:10,11.08,99.22,10.97,,
5553,08/05/2021 07:01:10,11.13,99.78,11.11,,
5554,08/05/2021 07:11:10,11.29,100.00,11.30,,
5555,08/05/2021 07:21:10,11.47,100.00,11.49,,
5556,08/05/2021 07:31:10,11.79,100.00,11.81,,
5557,08/05/2021 07:41:10,12.03,100.00,12.04,,
5558,08/05/2021 07:51:10,12.32,100.00,12.33,,
5559,08/05/2021 08:01:10,12.64,100.00,12.66,,
5560,08/05/2021 08:11:10,13.03,100.00,13.04,,
5561,08/05/2021 08:21:10,13.44,100.00,13.45,,
5562,08/05/2021 08:31:10,13.67,100.00,13.69,,
5563,08/05/2021 08:41:10,13.78,100.00,13.80,,
5564,08/05/2021 08:51:10,13.98,100.00,14.00,,
5565,08/05/2021 09:01:10,14.26,100.00,14.28,,
5566,08/05/2021 09:11:10,14.54,100.00,14.56,,
5567,08/05/2021 09:21:10,14.78,100.00,14.79,,
5568,08/05/2021 09:31:10,15.00,99.65,14.97,,
5569,08/05/2021 09:41:10,15.25,96.93,14.78,,
5570,08/05/2021 09:51:10,15.75,93.99,14.81,,
5571,08/05/2021 10:01:10,16.10,92.44,14.89,,
5572,08/05/2021 10:11:10,16.46,92.42,15.25,,
5573,08/05/2021 10:21:10,16.63,89.98,15.00,,
5574,08/05/2021 10:31:10,16.63,88.70,14.78,,
5575,08/05/2021 10:41:10,16.89,87.16,14.76,,
5576,08/05/2021 10:51:10,16.90,87.24,14.78,,
5577,08/05/2021 11:01:10,16.69,89.68,15.00,,
5578,08/05/2021 11:11:10,16.50,90.45,14.95,,
5579,08/05/2021 11:21:10,16.47,92.43,15.26,,
5580,08/05/2021 11:31:10,16.57,89.01,14.77,,
5581,08/05/2021 11:41:10,17.54,90.62,16.01,,
5582,08/05/2021 11:51:10,18.03,84.10,15.32,,
5583,08/05/2021 12:01:10,17.72,83.81,14.96,,
5584,08/05/2021 12:11:10,17.46,86.93,15.28,,
5585,08/05/2021 12:21:10,17.50,89.25,15.73,,
5586,08/05/2021 12:31:10,17.77,88.12,15.80,,
5587,08/05/2021 12:41:10,17.99,84.90,15.44,,
5588,08/05/2021 12:51:10,18.13,80.39,14.72,,
5589,08/05/2021 13:01:10,18.54,81.93,15.42,,
5590,08/05/2021 13:11:10,19.18,74.01,14.46,,
5591,08/05/2021 13:21:10,19.65,75.15,15.14,,
5592,08/05/2021 13:31:10,19.85,76.90,15.70,,
5593,08/05/2021 13:41:10,20.10,69.97,14.47,,
5594,08/05/2021 13:51:10,20.15,69.82,14.49,,
5595,08/05/2021 14:01:10,20.26,70.61,14.76,,
5596,08/05/2021 14:11:10,19.83,75.78,15.45,,
5597,08/05/2021 14:21:10,19.54,71.04,14.17,,
5598,08/05/2021 14:31:10,19.31,74.20,14.62,,
5599,08/05/2021 14:41:10,19.25,74.82,14.69,,
5600,08/05/2021 14:51:10,19.33,75.96,15.01,,
5601,08/05/2021 15:01:10,19.84,74.86,15.27,,
5602,08/05/2021 15:11:10,20.21,69.44,14.46,,
5603,08/05/2021 15:21:10,20.11,73.84,15.31,,
5604,08/05/2021 15:31:10,19.72,76.45,15.48,,
5605,08/05/2021 15:41:10,19.39,75.58,14.98,,
5606,08/05/2021 15:51:10,19.08,76.36,14.84,,
5607,08/05/2021 16:01:10,19.01,80.35,15.57,,
5608,08/05/2021 16:11:10,19.03,77.48,15.03,,
5609,08/05/2021 16:21:10,19.11,78.65,15.33,,
5610,08/05/2021 16:31:10,18.86,79.34,15.23,,
5611,08/05/2021 16:41:10,18.59,82.46,15.57,,
5612,08/05/2021 16:51:10,18.42,82.39,15.39,,
5613,08/05/2021 17:01:10,18.21,83.94,15.47,,
5614,08/05/2021 17:11:10,18.03,86.15,15.70,,
5615,08/05/2021 17:21:10,17.89,87.28,15.76,,
5616,08/05/2021 17:31:10,17.63,87.30,15.51,,
5617,08/05/2021 17:41:10,17.32,90.01,15.68,,
5618,08/05/2021 17:51:10,17.09,90.15,15.49,,
5619,08/05/2021 18:01:10,16.99,89.26,15.22,,
5620,08/05/2021 18:11:10,16.94,90.24,15.35,,
5621,08/05/2021 18:21:10,17.01,90.38,15.44,,
5622,08/05/2021 18:31:10,17.11,89.81,15.45,,
5623,08/05/2021 18:41:10,17.25,86.94,15.08,,
5624,08/05/2021 18:51:10,17.30,89.54,15.58,,
5625,08/05/2021 19:01:10,17.34,90.98,15.87,,
5626,08/05/2021 19:11:10,17.31,89.00,15.50,,
5627,08/05/2021 19:21:10,17.31,90.33,15.73,,
5628,08/05/2021 19:31:10,17.24,87.65,15.19,,
5629,08/05/2021 19:41:10,17.11,86.67,14.89,,
5630,08/05/2021 19:51:10,17.01,89.16,15.23,,
5631,08/05/2021 20:01:10,16.86,89.04,15.06,,
5632,08/05/2021 20:11:10,16.64,90.40,15.08,,
5633,08/05/2021 20:21:10,16.43,88.29,14.50,,
5634,08/05/2021 20:31:10,16.20,88.06,14.24,,
5635,08/05/2021 20:41:10,15.97,88.50,14.09,,
5636,08/05/2021 20:51:10,15.63,90.12,14.04,,
5637,08/05/2021 21:01:10,15.36,89.81,13.71,,
5638,08/05/2021 21:11:10,15.09,90.53,13.57,,
5639,08/05/2021 21:21:10,14.78,91.16,13.37,,
5640,08/05/2021 21:31:10,14.52,91.18,13.11,,
5641,08/05/2021 21:41:10,14.20,90.08,12.61,,
5642,08/05/2021 21:51:10,13.92,91.75,12.62,,
5643,08/05/2021 22:01:10,13.75,92.13,12.51,,
5644,08/05/2021 22:11:10,13.61,92.79,12.48,,
5645,08/05/2021 22:21:10,13.49,93.59,12.49,,
5646,08/05/2021 22:31:10,13.40,94.36,12.53,,
5647,08/05/2021 22:41:10,13.43,95.48,12.73,,
5648,08/05/2021 22:51:10,13.44,94.94,12.66,,
5649,08/05/2021 23:01:10,13.40,94.47,12.55,,
5650,08/05/2021 23:11:10,13.23,94.48,12.38,,
5651,08/05/2021 23:21:10,13.06,94.29,12.18,,
5652,08/05/2021 23:31:10,12.80,94.89,12.02,,
5653,08/05/2021 23:41:10,12.65,95.78,12.01,,
5654,08/05/2021 23:51:10,12.56,96.37,12.01,,
5655,08/06/2021 00:01:10,12.48,97.19,12.06,,
5656,08/06/2021 00:11:10,12.53,97.90,12.23,,
5657,08/06/2021 00:21:10,12.65,98.48,12.43,,
5658,08/06/2021 00:31:10,12.69,98.39,12.45,,
5659,08/06/2021 00:41:10,12.77,98.62,12.57,,
5660,08/06/2021 00:51:10,12.80,98.65,12.61,,
5661,08/06/2021 01:01:10,12.89,98.63,12.69,,
5662,08/06/2021 01:11:10,12.95,99.00,12.82,,
5663,08/06/2021 01:21:10,13.10,99.17,12.99,,
5664,08/06/2021 01:31:10,13.25,99.46,13.19,,
5665,08/06/2021 01:41:10,13.47,99.64,13.43,,
5666,08/06/2021 01:51:10,13.60,99.59,13.55,,
5667,08/06/2021 02:01:10,13.64,99.62,13.60,,
5668,08/06/2021 02:11:10,13.71,99.65,13.68,,
5669,08/06/2021 02:21:10,13.78,99.68,13.75,,
5670,08/06/2021 02:31:10,13.79,99.63,13.75,,
5671,08/06/2021 02:41:10,13.80,99.68,13.77,,
5672,08/06/2021 02:51:10,13.86,99.71,13.84,,
5673,08/06/2021 03:01:10,13.91,99.79,13.89,,
5674,08/06/2021 03:11:10,13.99,99.84,13.99,,
5675,08/06/2021 03:21:10,14.03,99.84,14.02,,
5676,08/06/2021 03:31:10,14.12,99.84,14.12,,
5677,08/06/2021 03:41:10,14.10,99.79,14.09,,
5678,08/06/2021 03:51:10,14.10,99.83,14.09,,
5679,08/06/2021 04:01:10,14.09,99.81,14.08,,
5680,08/06/2021 04:11:10,14.09,99.83,14.08,,
5681,08/06/2021 04:21:10,14.13,99.87,14.13,,
5682,08/06/2021 04:31:10,14.15,99.92,14.16,,
5683,08/06/2021 04:41:10,14.20,99.92,14.20,,
5684,08/06/2021 04:51:10,14.26,99.99,14.28,,
5685,08/06/2021 05:01:10,14.28,99.94,14.29,,
5686,08/06/2021 05:11:10,14.32,99.96,14.33,,
5687,08/06/2021 05:21:10,14.28,99.86,14.28,,
5688,08/06/2021 05:31:10,14.22,99.78,14.20,,
5689,08/06/2021 05:41:10,14.11,99.73,14.09,,
5690,08/06/2021 05:51:10,13.97,99.66,13.94,,
5691,08/06/2021 06:01:10,13.88,99.56,13.82,,
5692,08/06/2021 06:11:10,13.77,99.50,13.71,,
5693,08/06/2021 06:21:10,13.70,99.63,13.66,,
5694,08/06/2021 06:31:10,13.74,99.73,13.71,,
5695,08/06/2021 06:41:10,13.75,99.83,13.74,,
5696,08/06/2021 06:51:10,13.80,99.99,13.82,,
5697,08/06/2021 07:01:10,13.96,100.00,13.98,,
5698,08/06/2021 07:11:10,14.14,100.00,14.16,,
5699,08/06/2021 07:21:10,14.20,100.00,14.21,,
5700,08/06/2021 07:31:10,14.24,100.00,14.26,,
5701,08/06/2021 07:41:10,14.25,100.00,14.27,,
5702,08/06/2021 07:51:10,14.26,100.00,14.28,,
5703,08/06/2021 08:01:10,14.28,100.00,14.30,,
5704,08/06/2021 08:11:10,14.29,100.00,14.31,,
5705,08/06/2021 08:21:10,14.27,100.00,14.29,,
5706,08/06/2021 08:31:10,14.28,100.00,14.30,,
5707,08/06/2021 08:41:10,14.27,100.00,14.29,,
5708,08/06/2021 08:51:10,14.30,100.00,14.32,,
5709,08/06/2021 09:01:10,14.34,100.00,14.35,,
5710,08/06/2021 09:11:10,14.29,100.00,14.31,,
5711,08/06/2021 09:21:10,14.37,100.00,14.39,,
5712,08/06/2021 09:31:10,14.42,100.00,14.44,,
5713,08/06/2021 09:41:10,14.45,100.00,14.47,,
5714,08/06/2021 09:51:10,14.52,100.00,14.54,,
5715,08/06/2021 10:01:10,14.51,100.00,14.53,,
5716,08/06/2021 10:11:10,14.57,100.00,14.59,,
5717,08/06/2021 10:21:10,14.58,100.00,14.60,,
5718,08/06/2021 10:31:10,14.58,100.00,14.60,,
5719,08/06/2021 10:41:10,14.65,100.00,14.67,,
5720,08/06/2021 10:51:10,14.69,100.00,14.71,,
5721,08/06/2021 11:01:10,14.79,100.00,14.81,,
5722,08/06/2021 11:11:10,14.89,100.00,14.91,,
5723,08/06/2021 11:21:10,14.98,100.00,15.00,,
5724,08/06/2021 11:31:10,15.12,100.00,15.14,,
5725,08/06/2021 11:41:10,15.16,100.00,15.18,,
5726,08/06/2021 11:51:10,15.13,100.00,15.15,,
5727,08/06/2021 12:01:10,15.08,100.00,15.10,,
5728,08/06/2021 12:11:10,15.21,100.00,15.22,,
5729,08/06/2021 12:21:10,15.28,100.00,15.30,,
5730,08/06/2021 12:31:10,15.42,100.00,15.44,,
5731,08/06/2021 12:41:10,15.66,100.00,15.68,,
5732,08/06/2021 12:51:10,15.85,100.00,15.87,,
5733,08/06/2021 13:01:10,16.08,100.00,16.11,,
5734,08/06/2021 13:11:10,16.11,100.00,16.13,,
5735,08/06/2021 13:21:10,16.17,100.00,16.19,,
5736,08/06/2021 13:31:10,16.54,100.00,16.56,,
5737,08/06/2021 13:41:10,16.93,100.00,16.95,,
5738,08/06/2021 13:51:10,17.09,100.00,17.11,,
5739,08/06/2021 14:01:10,17.03,99.80,17.02,,
5740,08/06/2021 14:11:10,17.25,100.00,17.28,,
5741,08/06/2021 14:21:10,17.39,98.28,17.14,,
5742,08/06/2021 14:31:10,17.08,96.06,16.47,,
5743,08/06/2021 14:41:10,17.01,97.79,16.68,,
5744,08/06/2021 14:51:10,17.07,97.56,16.70,,
5745,08/06/2021 15:01:10,16.88,96.79,16.39,,
5746,08/06/2021 15:11:10,16.78,98.04,16.49,,
5747,08/06/2021 15:21:10,17.04,99.49,16.98,,
5748,08/06/2021 15:31:10,17.43,98.69,17.24,,
5749,08/06/2021 15:41:10,17.34,93.80,16.35,,
5750,08/06/2021 15:51:10,17.20,93.46,16.16,,
5751,08/06/2021 16:01:10,17.05,91.04,15.60,,
5752,08/06/2021 16:11:10,17.00,91.98,15.70,,
5753,08/06/2021 16:21:10,16.85,94.46,15.97,,
5754,08/06/2021 16:31:10,16.76,94.02,15.81,,
5755,08/06/2021 16:41:10,16.56,94.63,15.71,,
5756,08/06/2021 16:51:10,16.63,97.52,16.26,,
5757,08/06/2021 17:01:10,16.80,90.44,15.25,,
5758,08/06/2021 17:11:10,16.73,88.52,14.84,,
5759,08/06/2021 17:21:10,16.58,89.09,14.79,,
5760,08/06/2021 17:31:10,16.59,95.05,15.81,,
5761,08/06/2021 17:41:10,16.52,94.03,15.58,,
5762,08/06/2021 17:51:10,16.45,92.31,15.22,,
5763,08/06/2021 18:01:10,16.44,93.08,15.34,,
5764,08/06/2021 18:11:10,16.37,93.44,15.33,,
5765,08/06/2021 18:21:10,16.35,93.43,15.31,,
5766,08/06/2021 18:31:10,16.29,94.85,15.48,,
5767,08/06/2021 18:41:10,16.24,92.35,15.01,,
5768,08/06/2021 18:51:10,16.21,94.31,15.32,,
5769,08/06/2021 19:01:10,16.17,93.32,15.11,,
5770,08/06/2021 19:11:10,16.13,94.92,15.33,,
5771,08/06/2021 19:21:10,16.17,95.29,15.44,,
5772,08/06/2021 19:31:10,16.13,95.19,15.38,,
5773,08/06/2021 19:41:10,16.06,94.12,15.14,,
5774,08/06/2021 19:51:10,15.91,93.24,14.84,,
5775,08/06/2021 20:01:10,15.72,94.17,14.80,,
5776,08/06/2021 20:11:10,15.54,93.31,14.48,,
5777,08/06/2021 20:21:10,15.47,93.90,14.51,,
5778,08/06/2021 20:31:10,15.45,93.97,14.50,,
5779,08/06/2021 20:41:10,15.38,93.71,14.39,,
5780,08/06/2021 20:51:10,15.32,92.97,14.21,,
5781,08/06/2021 21:01:10,15.22,93.33,14.16,,
5782,08/06/2021 21:11:10,15.09,93.14,14.00,,
5783,08/06/2021 21:21:10,14.98,93.73,14.00,,
5784,08/06/2021 21:31:10,14.88,93.51,13.86,,
5785,08/06/2021 21:41:10,14.83,93.34,13.78,,
5786,08/06/2021 21:51:10,14.72,92.82,13.59,,
5787,08/06/2021 22:01:10,14.65,93.92,13.70,,
5788,08/06/2021 22:11:10,14.47,93.90,13.51,,
5789,08/06/2021 22:21:10,14.33,93.72,13.34,,
5790,08/06/2021 22:31:10,14.08,93.31,13.03,,
5791,08/06/2021 22:41:10,13.86,94.47,13.01,,
5792,08/06/2021 22:51:10,13.52,95.27,12.80,,
5793,08/06/2021 23:01:10,13.34,96.42,12.80,,
5794,08/06/2021 23:11:10,13.14,95.63,12.47,,
5795,08/06/2021 23:21:10,12.82,96.51,12.30,,
5796,08/06/2021 23:31:10,12.66,97.91,12.36,,
5797,08/06/2021 23:41:10,12.70,98.95,12.55,,
5798,08/06/2021 23:51:10,12.80,99.27,12.71,,
5799,08/07/2021 00:01:10,12.66,98.36,12.43,,
5800,08/07/2021 00:11:10,12.55,98.13,12.27,,
5801,08/07/2021 00:21:10,12.34,97.49,11.97,,
5802,08/07/2021 00:31:10,12.16,98.03,11.87,,
5803,08/07/2021 00:41:10,12.07,98.17,11.81,,
5804,08/07/2021 00:51:10,11.88,97.94,11.58,,
5805,08/07/2021 01:01:10,11.74,98.11,11.47,,
5806,08/07/2021 01:11:10,11.59,98.16,11.32,,
5807,08/07/2021 01:21:10,11.43,98.36,11.19,,
5808,08/07/2021 01:31:10,11.33,98.46,11.11,,
5809,08/07/2021 01:41:10,11.19,98.47,10.98,,
5810,08/07/2021 01:51:10,11.09,98.74,10.91,,
5811,08/07/2021 02:01:10,11.03,99.12,10.91,,
5812,08/07/2021 02:11:10,11.12,99.74,11.09,,
5813,08/07/2021 02:21:10,11.04,99.48,10.98,,
5814,08/07/2021 02:31:10,11.00,99.66,10.96,,
5815,08/07/2021 02:41:10,11.03,99.95,11.04,,
5816,08/07/2021 02:51:10,11.00,99.93,11.00,,
5817,08/07/2021 03:01:10,11.03,100.00,11.05,,
5818,08/07/2021 03:11:10,11.08,100.00,11.09,,
5819,08/07/2021 03:21:10,11.18,100.00,11.20,,
5820,08/07/2021 03:31:10,11.22,100.00,11.23,,
5821,08/07/2021 03:41:10,11.12,100.00,11.13,,
5822,08/07/2021 03:51:10,11.22,100.00,11.23,,
5823,08/07/2021 04:01:10,11.24,100.00,11.25,,
5824,08/07/2021 04:11:10,11.32,100.00,11.34,,
5825,08/07/2021 04:21:10,11.43,100.00,11.44,,
5826,08/07/2021 04:31:10,11.56,100.00,11.57,,
5827,08/07/2021 04:41:10,11.62,100.00,11.64,,
5828,08/07/2021 04:51:10,11.73,100.00,11.74,,
5829,08/07/2021 05:01:10,11.74,100.00,11.75,,
5830,08/07/2021 05:11:10,11.85,100.00,11.86,,
5831,08/07/2021 05:21:10,11.94,100.00,11.96,,
5832,08/07/2021 05:31:10,12.00,100.00,12.01,,
5833,08/07/2021 05:41:10,12.05,100.00,12.07,,
5834,08/07/2021 05:51:10,12.13,100.00,12.14,,
5835,08/07/2021 06:01:10,12.27,100.00,12.28,,
5836,08/07/2021 06:11:10,12.40,100.00,12.41,,
5837,08/07/2021 06:21:10,12.53,100.00,12.55,,
5838,08/07/2021 06:31:10,12.61,100.00,12.62,,
5839,08/07/2021 06:41:10,12.69,100.00,12.70,,
5840,08/07/2021 06:51:10,12.76,100.00,12.78,,
5841,08/07/2021 07:01:10,12.84,100.00,12.85,,
5842,08/07/2021 07:11:10,12.96,100.00,12.98,,
5843,08/07/2021 07:21:10,13.08,100.00,13.10,,
5844,08/07/2021 07:31:10,13.20,100.00,13.22,,
5845,08/07/2021 07:41:10,13.37,100.00,13.39,,
5846,08/07/2021 07:51:10,13.51,100.00,13.53,,
5847,08/07/2021 08:01:10,13.61,100.00,13.62,,
5848,08/07/2021 08:11:10,13.71,100.00,13.73,,
5849,08/07/2021 08:21:10,13.76,100.00,13.77,,
5850,08/07/2021 08:31:10,13.91,100.00,13.92,,
5851,08/07/2021 08:41:10,13.98,100.00,14.00,,
5852,08/07/2021 08:51:10,14.23,100.00,14.25,,
5853,08/07/2021 09:01:10,14.41,100.00,14.43,,
5854,08/07/2021 09:11:10,14.52,100.00,14.54,,
5855,08/07/2021 09:21:10,14.56,100.00,14.58,,
5856,08/07/2021 09:31:10,14.70,99.28,14.61,,
5857,08/07/2021 09:41:10,14.89,98.72,14.71,,
5858,08/07/2021 09:51:10,15.19,98.38,14.96,,
5859,08/07/2021 10:01:10,15.49,95.75,14.84,,
5860,08/07/2021 10:11:10,15.69,96.43,15.14,,
5861,08/07/2021 10:21:10,15.87,96.72,15.37,,
5862,08/07/2021 10:31:10,16.00,95.14,15.24,,
5863,08/07/2021 10:41:10,16.10,96.02,15.48,,
5864,08/07/2021 10:51:10,16.29,94.33,15.40,,
5865,08/07/2021 11:01:10,16.57,86.81,14.38,,
5866,08/07/2021 11:11:10,16.65,89.30,14.90,,
5867,08/07/2021 11:21:10,16.73,90.25,15.14,,
5868,08/07/2021 11:31:10,17.13,89.56,15.42,,
5869,08/07/2021 11:41:10,17.45,87.92,15.44,,
5870,08/07/2021 11:51:10,17.70,87.38,15.60,,
5871,08/07/2021 12:01:10,17.90,86.58,15.65,,
5872,08/07/2021 12:11:10,18.10,85.52,15.66,,
5873,08/07/2021 12:21:10,18.32,84.54,15.69,,
5874,08/07/2021 12:31:10,18.33,85.01,15.78,,
5875,08/07/2021 12:41:10,18.33,83.53,15.51,,
5876,08/07/2021 12:51:10,18.26,86.72,16.03,,
5877,08/07/2021 13:01:10,18.09,87.23,15.96,,
5878,08/07/2021 13:11:10,17.93,86.11,15.59,,
5879,08/07/2021 13:21:10,17.80,88.65,15.92,,
5880,08/07/2021 13:31:10,17.55,89.39,15.81,,
5881,08/07/2021 13:41:10,17.31,90.69,15.79,,
5882,08/07/2021 13:51:10,17.11,89.92,15.47,,
5883,08/07/2021 14:01:10,17.08,90.90,15.61,,
5884,08/07/2021 14:11:10,17.09,90.07,15.47,,
5885,08/07/2021 14:21:10,17.08,89.57,15.38,,
5886,08/07/2021 14:31:10,17.06,90.59,15.53,,
5887,08/07/2021 14:41:10,17.11,91.07,15.66,,
5888,08/07/2021 14:51:10,17.26,86.84,15.07,,
5889,08/07/2021 15:01:10,17.41,87.64,15.36,,
5890,08/07/2021 15:11:10,17.51,90.94,16.04,,
5891,08/07/2021 15:21:10,17.55,89.84,15.89,,
5892,08/07/2021 15:31:10,17.51,88.59,15.63,,
5893,08/07/2021 15:41:10,17.54,89.15,15.76,,
5894,08/07/2021 15:51:10,17.58,90.16,15.97,,
5895,08/07/2021 16:01:10,17.47,88.86,15.63,,
5896,08/07/2021 16:11:10,17.40,89.90,15.75,,
5897,08/07/2021 16:21:10,17.38,89.51,15.66,,
5898,08/07/2021 16:31:10,17.37,90.70,15.86,,
5899,08/07/2021 16:41:10,17.36,90.31,15.78,,
5900,08/07/2021 16:51:10,17.34,90.77,15.84,,
